id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_ocg,staple,views,upvotes,downvotes,ocg_date,has_effect
96474800,Magic Deflector,Trap Card,"For the rest of this turn, negate all Equip, Field, Continuous and Quick-Play Spell Card effects on the field.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/96474800.jpg,https://images.ygoprodeck.com/images/cards_small/96474800.jpg,,,68739,6,3,2012-07-21,1
59344077,Magic Drain,Trap Card,"When your opponent activates a Spell Card: They can discard 1 Spell Card to negate this card's effect, otherwise negate the activation of their Spell Card, and if you do, destroy it.",,,,Counter,,,,,,https://images.ygoprodeck.com/images/cards/59344077.jpg,https://images.ygoprodeck.com/images/cards_small/59344077.jpg,,,234838,6,3,2000-12-14,1
67227834,Magic Formula,Spell Card,"Equip only to ""Dark Magician"" or ""Dark Magician Girl"". It gains 700 ATK. If this card is sent from the field to the GY: Gain 1000 LP.",,,,Equip,,,Dark Magician,,,https://images.ygoprodeck.com/images/cards/67227834.jpg,https://images.ygoprodeck.com/images/cards_small/67227834.jpg,,,122581,6,5,2003-04-08,1
49941059,Magic Gate of Miracles,Spell Card,"If you control 2 or more Spellcaster monsters: Change 1 Attack Position monster your opponent controls to Defense Position, then take control of it, and if you do, it cannot be destroyed by battle.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/49941059.jpg,https://images.ygoprodeck.com/images/cards_small/49941059.jpg,,,43070,4,0,2019-02-09,1
22530212,Magic Hand,Effect Monster,"When your opponent adds a card(s) from their Deck to their hand, except by drawing them (except during the Damage Step): You can send that card(s) to the Graveyard, and if you do, inflict 800 damage to your opponent. This effect can only be used once while this card is face-up on the field.",800.0,1600.0,4.0,Spellcaster,DARK,,,,,https://images.ygoprodeck.com/images/cards/22530212.jpg,https://images.ygoprodeck.com/images/cards_small/22530212.jpg,,,18389,1,0,2014-05-17,1
82458280,Magic Hole Golem,Effect Monster,"Once per turn, you can select 1 face-up monster you control. Its ATK is halved until the End Phase, and it can attack your opponent directly this turn. During the turn you activate this effect, only the selected monster can attack.",0.0,2000.0,3.0,Rock,DARK,,,,,https://images.ygoprodeck.com/images/cards/82458280.jpg,https://images.ygoprodeck.com/images/cards_small/82458280.jpg,,,20212,2,1,2009-11-14,1
77414722,Magic Jammer,Trap Card,"When a Spell Card is activated: Discard 1 card; negate the activation, and if you do, destroy it.",,,,Counter,,,,,,https://images.ygoprodeck.com/images/cards/77414722.jpg,https://images.ygoprodeck.com/images/cards_small/77414722.jpg,,,241485,29,7,1999-11-18,1
1073952,Magic Planter,Spell Card,Send 1 face-up Continuous Trap you control to the GY; draw 2 cards.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/1073952.jpg,https://images.ygoprodeck.com/images/cards_small/1073952.jpg,,,161311,2,0,2009-02-14,1
61844784,Magic Reflector,Spell Card,"Target 1 face-up Spell Card you control; place 1 counter on it. If it would ever be destroyed, remove the counter instead.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/61844784.jpg,https://images.ygoprodeck.com/images/cards_small/61844784.jpg,,,94803,3,0,2001-11-29,1
64990807,Magic Triangle of the Ice Barrier,Spell Card,"Reveal 3 ""Ice Barrier"" monsters with different names in your hand to select 1 card your opponent controls. Destroy the opponent's card and Special Summon 1 ""Ice Barrier"" monster from your hand.",,,,Normal,,,Ice Barrier,,,https://images.ygoprodeck.com/images/cards/64990807.jpg,https://images.ygoprodeck.com/images/cards_small/64990807.jpg,,,47026,2,0,2010-02-20,1
10239627,Magical Abductor,Pendulum Effect Monster,"[ Pendulum Effect ] 
Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves. Once per turn: You can remove 3 Spell Counters from this card; add 1 Pendulum Monster from your Deck to your hand.
[ Monster Effect ] 
Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves. Gains 100 ATK for each Spell Counter on it. Once per turn: You can remove 3 Spell Counters from this card; add 1 Level 1 Spellcaster monster from your Deck to your hand.",1700.0,1400.0,4.0,Spellcaster,EARTH,3.0,,,,https://images.ygoprodeck.com/images/cards/10239627.jpg,https://images.ygoprodeck.com/images/cards_small/10239627.jpg,,,237097,4,0,2015-04-25,1
43385557,Magical Android,Synchro Monster,"1 Tuner + 1 or more non-Tuner monsters
During each of your End Phases: Gain 600 LP for each Psychic-Type monster you currently control.",2400.0,1700.0,5.0,Psychic,LIGHT,,Roid,,,https://images.ygoprodeck.com/images/cards/43385557.jpg,https://images.ygoprodeck.com/images/cards_small/43385557.jpg,,,121939,7,2,2008-04-19,1
96008713,Magical Arm Shield,Trap Card,"When your opponent declares an attack while you control a monster: Target 1 face-up monster your opponent controls, except the attacking monster; take control of that target until the end of the Battle Phase, and if you do, it is attacked instead, and you proceed to damage calculation.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/96008713.jpg,https://images.ygoprodeck.com/images/cards_small/96008713.jpg,,,65812,5,0,2000-12-07,1
91819979,Magical Blast,Spell Card,"Inflict 200 damage to your opponent for each Spellcaster monster you control. During your Draw Phase, if this card is in your GY, before you draw: You can give up your normal draw this turn, and if you do, add this card to your hand.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/91819979.jpg,https://images.ygoprodeck.com/images/cards_small/91819979.jpg,,,25474,1,0,2005-09-22,1
72171665,Magical Broker,Effect Monster,"While you control a Continuous Spell/Trap, this card cannot be destroyed by battle or card effects. During your opponent's turn (Quick Effect): You can send 1 face-up Continuous Spell/Trap you control to the GY; draw 1 card. You can only use this effect of ""Magical Broker"" once per turn.",1500.0,200.0,3.0,Spellcaster,DARK,,,,,https://images.ygoprodeck.com/images/cards/72171665.jpg,https://images.ygoprodeck.com/images/cards_small/72171665.jpg,,,16970,2,1,2020-08-08,1
23220863,Magical Cavalry of Cxulub,Pendulum Effect Monster,"This card is unaffected by monsters' activated effects, except Pendulum Monsters'.",1500.0,1800.0,4.0,Dinosaur,EARTH,3.0,,,,https://images.ygoprodeck.com/images/cards/23220863.jpg,https://images.ygoprodeck.com/images/cards_small/23220863.jpg,,,14304,1,0,2016-09-10,1
39910367,Magical Citadel of Endymion,Spell Card,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell resolves. If a card with a Spell Counter(s) is destroyed, place its Spell Counters on this card. Once per turn, if you would activate a card effect by removing a Spell Counter(s) from a card you control, you can remove that many Spell Counters from this card instead. If this card would be destroyed, you can remove 1 Spell Counter from this card instead.",,,,Field,,,Endymion,,,https://images.ygoprodeck.com/images/cards/39910367.jpg,https://images.ygoprodeck.com/images/cards_small/39910367.jpg,,,262259,9,0,2008-12-13,1
18809562,Magical Contract Door,Spell Card,"Add 1 Spell Card from your hand to your opponent's hand, then add 1 Level 7 or 8 DARK monster from your Deck to your hand.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/18809562.jpg,https://images.ygoprodeck.com/images/cards_small/18809562.jpg,,,72772,2,0,2016-04-23,1
15943341,Magical Cylinders,Trap Card,"Set 1 ""Magic Cylinder"" directly from your Deck or GY. If Set from the Deck, it can be activated this turn. When you activate ""Magic Cylinder"": You can banish this card from your GY; double that damage inflicted to your opponent. You can only use this effect of ""Magical Cylinders"" once per turn.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/15943341.jpg,https://images.ygoprodeck.com/images/cards_small/15943341.jpg,,,36874,3,0,2021-07-17,1
28553439,Magical Dimension,Spell Card,"If you control a Spellcaster monster: Target 1 monster you control; Tribute that target, then Special Summon 1 Spellcaster monster from your hand, then you can destroy 1 monster on the field.",,,,Quick-Play,,,,,,https://images.ygoprodeck.com/images/cards/28553439.jpg,https://images.ygoprodeck.com/images/cards_small/28553439.jpg,,,182009,4,0,2003-05-22,1
6061630,Magical Exemplar,Effect Monster,"Each time a Spell Card is activated, place 2 Spell Counters on this card when that Spell resolves. Once per turn: You can remove any number of Spell Counters from this card; Special Summon 1 Spellcaster monster from your hand or GY whose Level is equal to the number of Spell Counters you removed.",1700.0,1400.0,4.0,Spellcaster,EARTH,,,,,https://images.ygoprodeck.com/images/cards/6061630.jpg,https://images.ygoprodeck.com/images/cards_small/6061630.jpg,,,100394,3,0,2009-09-19,1
32723153,Magical Explosion,Trap Card,Activate only while you have no cards in your hand. Inflict 200 damage to your opponent for each Spell Card in your Graveyard.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/32723153.jpg,https://images.ygoprodeck.com/images/cards_small/32723153.jpg,Banned,,58905,2,1,2005-05-26,1
46474915,Magical Ghost,Normal Monster,This creature casts a spell of terror and confusion just before attacking its enemies.,1300.0,1400.0,4.0,Zombie,DARK,,,,,https://images.ygoprodeck.com/images/cards/46474915.jpg,https://images.ygoprodeck.com/images/cards_small/46474915.jpg,,,17484,3,0,1999-09-23,0
81210420,Magical Hats,Trap Card,"During your opponent's Battle Phase: Choose 2 Spell/Trap Cards from your Deck and 1 monster in your Main Monster Zone. Special Summon them as Normal Monsters (ATK 0/DEF 0) in face-down Defense Position, Set the chosen monster if it is face-up, and shuffle them on the field. The 2 cards chosen from your Deck are destroyed at the end of the Battle Phase, and cannot remain on the field except during this Battle Phase.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/81210420.jpg,https://images.ygoprodeck.com/images/cards_small/81210420.jpg,,,213033,5,4,2000-09-28,1
51916853,Magical Hound,Tuner Monster,"If this card is in your hand or GY: You can target 1 face-up Spell/Trap your opponent controls; return it to the hand, and if you do, Special Summon this card. You can only use this effect of ""Magical Hound"" once per Duel.",500.0,800.0,1.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/51916853.jpg,https://images.ygoprodeck.com/images/cards_small/51916853.jpg,,,72392,3,0,2020-01-11,1
35058857,Magical King Moonstar,Effect Monster,"Cannot be used as a Synchro Material, except for the Synchro Summon of a DARK Synchro Monster. If you control a Tuner monster, you can Special Summon this card (from your hand). If this card is Normal or Special Summoned: You can target 1 other monster you control or in your Graveyard; until the end of this turn, this card's Level becomes the same as that monster's, also you cannot Special Summon, except by Synchro Summon.",900.0,600.0,3.0,Fiend,DARK,,,,,https://images.ygoprodeck.com/images/cards/35058857.jpg,https://images.ygoprodeck.com/images/cards_small/35058857.jpg,,,55317,4,1,2016-03-19,1
64389297,Magical Labyrinth,Spell Card,"Equip only to ""Labyrinth Wall"". You can Tribute the equipped monster; Special Summon ""Wall Shadow"" from your Deck.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/64389297.jpg,https://images.ygoprodeck.com/images/cards_small/64389297.jpg,,,136985,3,1,2000-07-13,1
85852291,Magical Mallet,Spell Card,"Shuffle any number of cards from your hand into the Deck, then draw that same number of cards.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/85852291.jpg,https://images.ygoprodeck.com/images/cards_small/85852291.jpg,,,659153,66,4,2005-10-20,1
8034697,Magical Marionette,Effect Monster,"Each time a Spell Card is activated, place 1 Spell Counter on this card when that Spell Card resolves. This card gains 200 ATK for each Spell Counter on it. You can remove 2 Spell Counters from this card, then target 1 monster on the field; destroy that target.",2000.0,1000.0,5.0,Spellcaster,DARK,,,,,https://images.ygoprodeck.com/images/cards/8034697.jpg,https://images.ygoprodeck.com/images/cards_small/8034697.jpg,,,117385,2,0,2002-09-19,1
47679935,Magical Meltdown,Spell Card,"When this card is activated: You can add 1 ""Aleister the Invoker"" from your Deck to your hand. The activation of your cards and effects that include an effect that Fusion Summons a Fusion Monster cannot be negated, also your opponent's cards and effects cannot activate when a monster is Fusion Summoned this way. You can only activate 1 ""Magical Meltdown"" per turn.",,,,Field,,,Invoked,,,https://images.ygoprodeck.com/images/cards/47679935.jpg,https://images.ygoprodeck.com/images/cards_small/47679935.jpg,,,881931,12,3,2016-11-12,1
32362575,Magical Merchant,Flip Effect Monster,"FLIP: Excavate cards from the top of your Deck until you excavate a Spell/Trap, then add that card to your hand, also send the remaining cards to the GY.",200.0,700.0,1.0,Insect,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/32362575.jpg,https://images.ygoprodeck.com/images/cards_small/32362575.jpg,,,203965,6,0,2002-09-19,1
71650854,Magical Mid-Breaker Field,Spell Card,"Activate this card at the start of your Main Phase 1 or 2. During each player's Main Phase 1, monsters on the field cannot be destroyed by their opponent's card effects, also neither player can target monsters their opponent controls. You cannot activate or Set Field Spell Cards.",,,,Field,,,,,,https://images.ygoprodeck.com/images/cards/71650854.jpg,https://images.ygoprodeck.com/images/cards_small/71650854.jpg,,,145857,6,0,2016-04-09,1
